"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"FMVBAHCB","journalArticle","2018","Fujii, S.; Okabe, Y.; Suzuki, R.; Kato, T.; Hori, A.; Honda, Y.; Tanabe, T.","Analysis of Mode Coupling Assisted Kerr Comb Generation in Normal Dispersion System","IEEE Photonics Journal","","1943-0655","10.1109/JPHOT.2018.2865417","","","2018-10","2019-02-27 21:11:58","2019-02-27 21:11:58","","1-11","","5","10","","","","","","","","","","","","","","","","","","","","","1-FSR comb generation; cavity modes; Cavity resonators; coupled cavities; coupled mode analysis; Couplings; dark pulse; deterministic mode-locked comb; Dispersion; dispersion engineering; free-spectral-range-selectable comb; Frequency conversion; frequency tuning; Kerr frequency comb; Mathematical model; microcavities; micro-optics; mode coupling assisted Kerr comb generation; nonlinear coupled mode equation.; nonlinear coupled mode equations; normal dispersion microcavity system; Numerical simulation; optical dispersion; optical frequency combs; optical Kerr effect; optical phase matching; phase matching condition; Resonant frequency","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HQFFKWKB","journalArticle","2019","Bilal, A.; Rextin, A.; Kakakhel, A.; Nasim, M.","Analyzing Emergent Users’ Text Messages Data and Exploring Its Benefits","IEEE Access","","2169-3536","10.1109/ACCESS.2018.2885332","","","2019","2019-02-27 21:12:23","2019-02-27 21:12:23","","2870-2879","","","7","","","","","","","","","","","","","","","","","","","","","data privacy; Electronic mail; Emergent users; linguistics; Roman Urdu; smart phones; Task analysis; text message analysis; Usability; word completion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDHBUZZZ","journalArticle","2018","Al-Shabandar, R.; Hussain, A. J.; Liatsis, P.; Keight, R.","Analyzing Learners Behavior in MOOCs: An Examination of Performance and Motivation Using a Data-Driven Approach","IEEE Access","","2169-3536","10.1109/ACCESS.2018.2876755","","","2018","2019-02-27 21:11:58","2019-02-27 21:11:58","","73669-73685","","","6","","","","","","","","","","","","","","","","","","","","","Bibliographies; big data; discussion forums; Education; hidden markov models; machine learning; Massive Open Online Courses; statistical analysis; Task analysis; Tools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"522Q2Q5S","journalArticle","2018","Al-Shabandar, R.; Hussain, A. J.; Liatsis, P.; Keight, R.","Analyzing Learners Behavior in MOOCs: An Examination of Performance and Motivation Using a Data-Driven Approach","IEEE Access","","2169-3536","10.1109/ACCESS.2018.2876755","","","2018","2019-02-27 21:13:20","2019-02-27 21:13:20","","73669-73685","","","6","","","","","","","","","","","","","","","","","","","","","Bibliographies; big data; discussion forums; Education; hidden markov models; machine learning; Massive Open Online Courses; statistical analysis; Task analysis; Tools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XB54BVVU","conferencePaper","2018","Robinson, John-Paul; Anthony, Thomas; Tripathi, Ravi; Sims, Sara A.; Visscher, Kristina M.; Bangalore, Purushotham V.","Analyzing the Human Connectome Project Datasets Using GPUs: The Anatomy of a Science Engagement","Proceedings of the Practice and Experience on Advanced Research Computing","978-1-4503-6446-1","","10.1145/3219104.3219163","http://doi.acm.org/10.1145/3219104.3219163","","2018","2019-02-27 20:48:36","2019-02-27 20:48:36","","1:1–1:6","","","","","","","PEARC '18","","","","ACM","New York, NY, USA","","","","","","","","event-place: Pittsburgh, PA, USA","","","","GPU; high performance computing; research support; Slurm batch scheduler","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FR9KR9ST","journalArticle","2018","Qing, S.; Rezania, A.; Rosendahl, L. A.; Gou, X.","An Analytical Model for Performance Optimization of Thermoelectric Generator With Temperature Dependent Materials","IEEE Access","","2169-3536","10.1109/ACCESS.2018.2874947","","","2018","2019-02-27 21:12:23","2019-02-27 21:12:23","","60852-60861","","","6","","","","","","","","","","","","","","","","","","","","","Analytical models; Material properties; Numerical models; Optimization; parametric optimization; temperature-dependent materials; Thermal conductivity; thermal reservoirs; Thermal resistance; Thermoelectric generator","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"94XU96PC","conferencePaper","2018","Katchapakirin, Kantinee; Anutariya, Chutiporn","An Architectural Design of ScratchThAI: A Conversational Agent for Computational Thinking Development Using Scratch","Proceedings of the 10th International Conference on Advances in Information Technology","978-1-4503-6568-0","","10.1145/3291280.3291787","http://doi.acm.org/10.1145/3291280.3291787","","2018","2019-02-27 20:48:13","2019-02-27 20:48:13","","7:1–7:7","","","","","","","IAIT 2018","","","","ACM","New York, NY, USA","","","","","","","","event-place: Bangkok, Thailand","","","","AI in Education; Computational thinking development; educational technology; game-based learning; Personalized learning; Scratch Tutoring Chatbot; Virtual Scratcher; Virtual Teaching Assistant","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JWDRAJWE","journalArticle","2019","Si, H.; Sun, W.; Zhang, J.; Wan, J.; Xiong, N. N.; Zhou, L.; Ren, Y.","An Effective Identification Technology for Online News Comment Spammers in Internet Media","IEEE Access","","2169-3536","10.1109/ACCESS.2019.2900474","","","2019","2019-02-27 21:12:23","2019-02-27 21:12:23","","1-1","","","","","","","","","","","","","","","","","","","","","","","","crowdsourcing; data mining; Feature extraction; Internet media; label propagation algorithm; Media; mobile crowdsourcing applications; online news comment; semantics; social networking (online); Spammer identification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"464JVB7E","journalArticle","2019","BAIDADA, Chafik; BOUZIANE, El Mahi; JAKIMI, Abdeslam","A New Approach for Recovering High-Level Sequence Diagrams from Object-Oriented Applications Using Petri Nets","Procedia Computer Science","","1877-0509","https://doi.org/10.1016/j.procs.2019.01.040","http://www.sciencedirect.com/science/article/pii/S1877050919300407","Software development starts with sound documentation and design, but during the course of time, design document or other software artifacts are neither updated nor well maintained. It is very essential to understand the existing system to maintain and to evolve it with new requirements. To better understand these legacy systems, we need to extract dynamic behavior and represent it graphically in models. Reverse engineering UML sequence diagrams is a very efficient way to understand the behavior of these systems. Most approaches dealing with this subject, in addition to rarely offer a way to filter source code information, they do not cover all UML control operators such as the operator","2019","2019-02-27 20:57:23","2019-02-27 20:57:23","","323 - 332","","","148","","","","","","","","","","","","","","","","","","","","","dynamic analysis.; Petri nets; reverse engineering; UML sequence diagrams","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7M95577M","conferencePaper","2018","Virvou, Maria","A New Era Towards More Engaging and Human-like Computer-based Learning by Combining Personalisation and Artificial Intelligence Techniques","Proceedings of the 23rd Annual ACM Conference on Innovation and Technology in Computer Science Education","978-1-4503-5707-4","","10.1145/3197091.3211886","http://doi.acm.org/10.1145/3197091.3211886","","2018","2019-02-27 20:48:37","2019-02-27 20:48:37","","2–3","","","","","","","ITiCSE 2018","","","","ACM","New York, NY, USA","","","","","","","","event-place: Larnaca, Cyprus","","","","Artificial intelligence; Computer-based learning; Personalisation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R7VUWWI2","journalArticle","2018","Rattanamethawong, Natthawat; Sinthupinyo, Sukree; Chandrachai, Achara","An innovation model of alumni relationship management: Alumni segmentation analysis","Kasetsart Journal of Social Sciences","","2452-3151","https://doi.org/10.1016/j.kjss.2017.02.002","http://www.sciencedirect.com/science/article/pii/S245231511630073X","The purpose of this study was to cluster alumni into segments to better understand the alumni's characteristics, lifestyles, types of behavior, and interests. A sample of 300 university alumni records was used to obtain their respective attribute values consisting of demographics, preferred communication channels, lifestyle, activities/interests, and expectation from university, needed information, donation willingness, and frequency of contact. The researcher used logistic regression and the k-mean clustering technique to analyze the data from the survey. Five segments could be derived from the analysis. Segment 3, the so-called “Mid Age Religious” contained the highest portion while segment 5, the so-called “Elaborate Cohort” had the least portion. Most of the population under these two segments was female. Differences were identified in age, marital status, education, occupation, position, income, experience, and field of work. The Elaborate Cohort segment represented young females having a bachelor degree, with low experience and low income, working for their first employer, and still enjoying being single. Another segment with similar values of attributes as the Elaborate Cohort was segment 1, the so-called “Activist Mainstreamer” whose field of work was computer technology. The segment called “Senior League” consisted of members older than 41 years like the Mid Age Religious segment, however all members were male. The last segment, the so-called “Passionate Learner” had members aged between 31 and 40 years. In conclusion, the results of this study can assist in formulating strategic marketing by alumni associations to satisfy and engage their alumni.","2018","2019-02-27 20:57:12","2019-02-27 20:57:12","","150 - 160","","1","39","","","","","","","","","","","","","","","","","","","","","cluster; data mining; segmentation analysis; university alumni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
