"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"4J8ITD48","conferencePaper","2013","Windmüller, Stephan; Neubauer, Johannes; Steffen, Bernhard; Howar, Falk; Bauer, Oliver","Active Continuous Quality Control","Proceedings of the 16th International ACM Sigsoft Symposium on Component-based Software Engineering","978-1-4503-2122-8","","10.1145/2465449.2465469","http://doi.acm.org/10.1145/2465449.2465469","","2013","2018-02-06 13:52:25","2018-02-06 13:52:25","","111–120","","","","","","","CBSE '13","","","","ACM","New York, NY, USA","","","","","","","","","","","","active learning; model checking; testing; validation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZSZ67CU6","journalArticle","2017","Bigrigg, Karen J.; Bigrigg, Michael W.","Active Dissection of Privacy Policies: Why Johnny Doesn'T Read Privacy Policies","SIGCAS Comput. Soc.","","0095-2737","10.1145/3040489.3040491","http://doi.acm.org/10.1145/3040489.3040491","","2017-01","2018-02-06 13:51:54","2018-02-06 13:51:54","","5–11","","4","46","","","","","","","","","","","","","","","","","","","","","computer; content analysis; privacy; society","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7CQ2BUR8","conferencePaper","2010","Chatmon, Christy; Chi, Hongmei; Davis, Will","Active Learning Approaches to Teaching Information Assurance","2010 Information Security Curriculum Development Conference","978-1-4503-0202-9","","10.1145/1940941.1940943","http://doi.acm.org/10.1145/1940941.1940943","","2010","2018-02-06 13:50:57","2018-02-06 13:50:57","","1–7","","","","","","","InfoSecCD '10","","","","ACM","New York, NY, USA","","","","","","","","","","","","active leaning; E-learning; hands-on lab; information assurance; virtual labs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V9P6TDGP","journalArticle","2014","Peña-Ayala, Alejandro; Sossa, Humberto; Méndez, Ignacio","Activity theory as a framework for building adaptive e-learning systems: A case to provide empirical evidence","Computers in Human Behavior","","0747-5632","https://doi.org/10.1016/j.chb.2013.07.057","https://www.sciencedirect.com/science/article/pii/S0747563213002963","Abstract We apply activity theory (AT) to design adaptive e-learning systems (AeLS). {AT} is a framework to study human’s behavior at learning; whereas, AeLS enhance students’ apprenticeship by the personalization of teaching–learning experiences. AeLS depict users’ traits and predicts learning outcomes. The approach was successfully tested: Experimental group took lectures chosen by the anticipation {AT} principle; whilst, control group received randomly selected lectures. Learning achieved by experimental group reveals a correlation quite significant and high positive; but, for control group the correlation it is not significant and medium positive. We conclude: {AT} is a useful framework to design AeLS and provide student-centered education.","2014","2018-02-06 16:57:18","2018-02-06 16:57:18","","131 - 145","","","30","","","","","","","","","","","","","","","","","","","","","Teaching–learning experience","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29BQP7RS","conferencePaper","2014","Athle, Deepa; Kumar, Aditi; Katiyar, Vinay","A Culture of Involving the Vox Populi for Evolution of Workforce Policy","Proceedings of the 7th International Workshop on Cooperative and Human Aspects of Software Engineering","978-1-4503-2860-9","","10.1145/2593702.2593717","http://doi.acm.org/10.1145/2593702.2593717","","2014","2018-02-06 13:50:56","2018-02-06 13:50:56","","87–90","","","","","","","CHASE 2014","","","","ACM","New York, NY, USA","","","","","","","","","","","","Employee Engagement; Human Aspects of Management; Organizational Learning and Development; Social and Personality Psychology; Strategy and Culture; Vox Populi; Workforce Policy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S7FFU6D4","conferencePaper","2014","Stenerson, Mark E.; Salmon, Allison; Berland, Matthew; Squire, Kurt","Adage: An Open API for Data Collection in Educational Games","Proceedings of the First ACM SIGCHI Annual Symposium on Computer-human Interaction in Play","978-1-4503-3014-5","","10.1145/2658537.2661325","http://doi.acm.org/10.1145/2658537.2661325","","2014","2018-02-06 13:49:56","2018-02-06 13:49:56","","437–438","","","","","","","CHI PLAY '14","","","","ACM","New York, NY, USA","","","","","","","","","","","","data logging; educational games; gameplay visualization; player behavior; playtesting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UTHA34W8","conferencePaper","2016","Fisher, Karen E.; Yefimova, Katya; Bishop, Ann P.","Adapting Design Thinking and Cultural Probes to the Experiences of Immigrant Youth: Uncovering the Roles of Visual Media and Music in ICT Wayfaring","Proceedings of the 2016 CHI Conference Extended Abstracts on Human Factors in Computing Systems","978-1-4503-4082-3","","10.1145/2851581.2851603","http://doi.acm.org/10.1145/2851581.2851603","","2016","2018-02-06 13:52:18","2018-02-06 13:52:18","","859–871","","","","","","","CHI EA '16","","","","ACM","New York, NY, USA","","","","","","","","","","","","brokering; case study; co-design; design thinking; immigrants; Latino; mixed methods; music; survey; teens; visual media; wayfaring; youth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GGU2T9ZV","conferencePaper","2014","Buffardi, Kevin; Edwards, Stephen H.","Adaptive and Social Mechanisms for Automated Improvement of eLearning Materials","Proceedings of the First ACM Conference on Learning @ Scale Conference","978-1-4503-2669-8","","10.1145/2556325.2567861","http://doi.acm.org/10.1145/2556325.2567861","","2014","2018-02-06 13:51:47","2018-02-06 13:51:47","","165–166","","","","","","","L@S '14","","","","ACM","New York, NY, USA","","","","","","","","","","","","active learning; adaptive feedback; automated assessment; computer-supported cooperative learning (cscl); internet-scale data; item response theory; social constructivism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4R9ESKFC","journalArticle","2010","Leng, S.; Ser, W.; Ko, C.C.","Adaptive beamformer derived from a constrained null steering design","Special Section on Statistical Signal & Array Processing","","0165-1684","10.1016/j.sigpro.2009.10.024","https://www.sciencedirect.com/science/article/pii/S0165168409004575","In the environment where the desired signal is stronger or not significantly weaker than the interferences, nulling in the direction of interest becomes a problem for conventional zero tracking algorithm. The null steering algorithms with single and multiple constraints (NSASC, NSAMC) were proposed by the authors. With NSASC/NSAMC, the null positions can be selectively tracked one after another without affecting other null positions so that the interference signals can be rejected while the desired signal is concentrated by the array. The main advantage of NSASC/NSAMC is the simplicity. When compared with conventional LMS based linear constrained minimum variance (LCMV) beamforming algorithm, NSASC and NSAMC converge in a faster manner; and compared with QR-RLS based minimum variance distortionless response (MVDR) beamformer, NSASC and NSAMC have lower complexity. Furthermore, due to their cascade configurations, the signal self-nulling problem for conventional beamformer can be resolved by using NSASC/NSAMC. This paper provides further analysis and additional investigation on the convergence behavior, rules for sidelobe direction selection, ratio parameter and the effect of number of elements for NSASC/NSAMC.","2010-05","2018-02-21 12:52:46","2018-02-21 12:52:46","","1530-1541","","5","90","","Signal Processing","","","","","","","","","","","","","","","","","","","Adaptive array; Array processing; Beamforming; Constrained null steering algorithm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IJGGUPIG","journalArticle","2013","Porrill, John; Dean, Paul; Anderson, Sean R.","Adaptive filters and internal models: Multilevel description of cerebellar function","Neural Networks","","0893-6080","https://doi.org/10.1016/j.neunet.2012.12.005","https://www.sciencedirect.com/science/article/pii/S0893608012003206","Cerebellar function is increasingly discussed in terms of engineering schemes for motor control and signal processing that involve internal models. To address the relation between the cerebellum and internal models, we adopt the chip metaphor that has been used to represent the combination of a homogeneous cerebellar cortical microcircuit with individual microzones having unique external connections. This metaphor indicates that identifying the function of a particular cerebellar chip requires knowledge of both the general microcircuit algorithm and the chip’s individual connections. Here we use a popular candidate algorithm as embodied in the adaptive filter, which learns to decorrelate its inputs from a reference (‘teaching’, ‘error’) signal. This algorithm is computationally powerful enough to be used in a very wide variety of engineering applications. However, the crucial issue is whether the external connectivity required by such applications can be implemented biologically. We argue that some applications appear to be in principle biologically implausible: these include the Smith predictor and Kalman filter (for state estimation), and the feedback–error–learning scheme for adaptive inverse control. However, even for plausible schemes, such as forward models for noise cancellation and novelty-detection, and the recurrent architecture for adaptive inverse control, there is unlikely to be a simple mapping between microzone function and internal model structure. This initial analysis suggests that cerebellar involvement in particular behaviours is therefore unlikely to have a neat classification into categories such as ‘forward model’. It is more likely that cerebellar microzones learn a task-specific adaptive-filter operation which combines a number of signal-processing roles.","2013","2018-02-06 16:58:33","2018-02-06 16:58:33","","134 - 149","","","47","","","","","","","","","","","","","","","","","","","","","Adaptive control","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
